State,NAICS,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,GrAppv,NAICS_Sector,State_Points,NAICS_Sector_Points,Log_GrAppv,Guarantee_Ratio,Term_Years,IsCreateJob,IsRetained,IsFranchise,LowDoc_Binary,NewExist_Clean
UT,561439,73,6,1.0,0,6,0,1,N,N,34500.0,56,2,2,10.448743588106625,1.0,6,0.0,1.0,0.0,0.0,1.0
WI,531210,41,21,1.0,1,21,0,1,N,N,32500.0,53,4,1,10.389026137075234,0.5,3,1.0,1.0,0.0,0.0,1.0
WI,531210,84,21,1.0,3,21,0,1,Y,N,50000.0,53,4,1,10.819798284210286,0.5,7,1.0,1.0,0.0,0.0,1.0
TX,238910,77,10,1.0,1,10,0,2,N,N,35000.0,23,2,2,10.463131911491967,1.0,6,1.0,1.0,0.0,0.0,1.0
IL,236210,73,1,1.0,0,1,0,1,N,N,35000.0,23,1,2,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
WI,711510,26,2,1.0,0,2,0,2,N,N,35000.0,71,4,3,10.463131911491967,1.0,2,0.0,1.0,0.0,0.0,1.0
FL,541370,84,4,1.0,0,4,0,1,N,N,15000.0,54,1,4,9.61587214452889,0.5,7,0.0,1.0,0.0,0.0,1.0
PA,624410,84,16,1.0,1,17,0,1,N,N,25000.0,62,4,5,10.12667110305036,0.5,7,1.0,1.0,0.0,0.0,1.0
NY,442110,62,5,2.0,5,5,0,1,N,N,50100.0,44,1,2,10.821796246953596,0.5,5,1.0,1.0,0.0,0.0,2.0
CO,238210,48,49,1.0,4,49,0,1,N,N,500000.0,23,2,2,13.122365377402328,0.9,4,1.0,1.0,0.0,0.0,1.0
VA,541618,84,9,1.0,3,12,0,2,Y,N,150000.0,54,2,4,11.918397239722838,0.5,7,1.0,1.0,0.0,0.0,1.0
FL,531210,52,2,1.0,0,2,0,1,N,N,10000.0,53,1,1,9.210440366976517,1.0,4,0.0,1.0,0.0,0.0,1.0
CA,448120,12,4,1.0,0,4,0,2,Y,N,35000.0,44,2,2,10.463131911491967,0.5,1,0.0,1.0,0.0,0.0,1.0
NH,541613,63,10,1.0,12,10,0,1,N,N,80000.0,54,5,4,11.289794413577894,0.9,5,1.0,1.0,0.0,0.0,1.0
SC,621310,240,1,2.0,2,0,0,1,N,N,180000.0,62,1,5,12.100717685412471,0.5,20,1.0,0.0,0.0,0.0,2.0
CA,722211,123,30,1.0,0,30,6560,1,N,N,175000.0,72,2,3,12.07254696717504,0.9,10,0.0,1.0,1.0,0.0,1.0
IL,424490,60,1,2.0,1,0,0,1,N,N,31000.0,42,1,3,10.34177474101152,0.5,5,1.0,0.0,0.0,0.0,2.0
AL,236220,64,5,1.0,5,5,0,2,N,N,35000.0,23,3,2,10.463131911491967,1.0,5,1.0,1.0,0.0,0.0,1.0
NC,441310,54,10,1.0,0,10,0,2,N,N,84000.0,44,2,2,11.338583982516495,0.5,4,0.0,1.0,0.0,0.0,1.0
TX,485999,90,1,2.0,1,0,0,1,N,N,200000.0,48,2,1,12.206077645517674,0.9,7,1.0,0.0,0.0,0.0,2.0
AR,811490,12,3,2.0,1,4,0,1,N,N,13500.0,81,3,3,9.510519035757246,0.5,1,1.0,1.0,0.0,0.0,2.0
LA,423840,120,32,1.0,0,32,0,1,N,N,550000.0,42,2,3,13.217675375388819,0.9,10,0.0,1.0,0.0,0.0,1.0
TX,722211,107,12,2.0,8,12,9050,1,N,N,110000.0,72,2,3,11.608244735642321,0.9,8,1.0,1.0,1.0,0.0,2.0
TX,621610,120,141,1.0,0,0,0,2,N,N,900000.0,62,2,5,13.710151153416941,0.9,10,0.0,0.0,0.0,0.0,1.0
WY,115210,60,2,1.0,0,2,0,2,N,N,98000.0,11,5,5,11.49273296168228,0.5,5,0.0,1.0,0.0,0.0,1.0
NY,541990,300,17,1.0,0,17,0,1,N,N,1900000.0,54,1,4,14.45736497045232,0.7894,25,0.0,1.0,0.0,0.0,1.0
CO,238320,90,1,2.0,0,1,0,1,N,N,70000.0,23,2,2,11.156264806643742,0.9,7,0.0,1.0,0.0,0.0,2.0
IL,812320,49,2,1.0,0,2,0,1,N,N,25000.0,81,1,3,10.12667110305036,0.9,4,0.0,1.0,0.0,0.0,1.0
MN,812199,73,3,1.0,0,3,0,1,N,N,35000.0,81,4,3,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
NE,238220,60,15,1.0,0,15,0,1,N,N,140000.0,23,5,2,11.849404844423074,0.9,5,0.0,1.0,0.0,0.0,1.0
TX,484110,84,1,1.0,0,1,0,1,N,N,12900.0,48,2,1,9.465060106725137,0.5,7,0.0,1.0,0.0,0.0,1.0
TX,811192,192,1,2.0,2,1,0,1,N,N,300000.0,81,2,3,12.611541086966115,0.9,16,1.0,1.0,0.0,0.0,2.0
CO,236118,84,2,1.0,0,2,0,1,Y,N,25000.0,23,2,2,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,1.0
CA,511210,35,5,2.0,0,5,0,1,N,N,150000.0,51,2,1,11.918397239722838,0.9,2,0.0,1.0,0.0,0.0,2.0
OH,453220,84,10,1.0,2,12,0,1,Y,N,250000.0,45,3,2,12.429220196836383,0.5,7,1.0,1.0,0.0,0.0,1.0
WA,621340,60,1,1.0,0,1,0,1,N,N,13200.0,62,4,5,9.488047863280759,0.5,5,0.0,1.0,0.0,0.0,1.0
UT,238390,52,8,1.0,14,8,0,1,N,N,35000.0,23,2,2,10.463131911491967,1.0,4,1.0,1.0,0.0,0.0,1.0
MN,332312,78,7,1.0,1,8,0,1,N,N,20200.0,33,4,4,9.913487387114461,1.0,6,1.0,1.0,0.0,0.0,1.0
UT,112910,84,2,1.0,0,2,0,1,Y,N,25000.0,11,2,5,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,1.0
OH,811118,19,0,1.0,0,0,0,1,Y,N,25000.0,81,3,3,10.12667110305036,0.5,1,0.0,0.0,0.0,0.0,1.0
OK,811121,113,1,1.0,0,1,0,2,N,,7500.0,81,3,3,8.922791623969637,0.9,9,0.0,1.0,0.0,,1.0
NY,722410,33,5,2.0,0,0,0,1,N,N,10000.0,72,1,3,9.210440366976517,0.9,2,0.0,0.0,0.0,0.0,2.0
CA,541211,84,5,1.0,0,5,0,1,Y,N,90000.0,54,2,4,11.407576060361786,0.5,7,0.0,1.0,0.0,0.0,1.0
CA,541330,108,1,2.0,1,1,0,1,N,N,5000.0,54,2,4,8.517393171418904,0.9,9,1.0,1.0,0.0,0.0,2.0
KS,448190,120,30,1.0,0,0,0,1,N,N,495000.0,44,4,2,13.112315061750808,0.9,10,0.0,0.0,0.0,0.0,1.0
CA,334419,240,25,1.0,10,0,0,2,N,N,2000000.0,33,2,4,14.508658238524095,1.0,20,1.0,0.0,0.0,0.0,1.0
CA,722110,82,1,1.0,2,1,0,1,N,N,245000.0,72,2,3,12.409017571151187,0.9,6,1.0,1.0,0.0,0.0,1.0
AZ,518210,84,4,2.0,4,4,0,1,T,N,25000.0,51,1,1,10.12667110305036,0.5,7,1.0,1.0,0.0,0.0,2.0
CA,621111,84,1,1.0,1,0,0,2,Y,N,50000.0,62,2,5,10.819798284210286,0.5,7,1.0,0.0,0.0,0.0,1.0
IL,722211,120,0,2.0,4,4,78760,1,N,N,200000.0,72,1,3,12.206077645517674,0.9,10,1.0,1.0,1.0,0.0,2.0
MO,721110,78,2,1.0,0,2,0,2,N,N,35000.0,72,3,3,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
MT,812990,78,4,1.0,0,4,0,2,N,N,35000.0,81,5,3,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
RI,621210,300,8,1.0,6,8,0,1,N,N,215200.0,62,5,5,12.279327754099118,0.9,25,1.0,1.0,0.0,0.0,1.0
RI,621210,300,8,1.0,6,8,0,1,N,N,292700.0,62,5,5,12.586906889141513,0.9,25,1.0,1.0,0.0,0.0,1.0
RI,325910,84,12,1.0,3,15,0,1,N,N,290000.0,32,5,4,12.577639650232573,0.9,7,1.0,1.0,0.0,0.0,1.0
MN,238210,119,6,1.0,0,6,0,2,N,N,639000.0,23,4,2,13.367661298303675,0.9,9,0.0,1.0,0.0,0.0,1.0
WI,541370,60,1,2.0,0,1,0,2,N,N,19400.0,54,4,4,9.873079890114703,0.5,5,0.0,1.0,0.0,0.0,2.0
MI,441222,60,6,1.0,0,6,0,2,Y,N,585000.0,44,1,2,13.279368835614243,0.75,5,0.0,1.0,0.0,0.0,1.0
OK,323113,84,7,1.0,0,7,0,1,N,N,25000.0,32,3,4,10.12667110305036,0.9,7,0.0,1.0,0.0,0.0,1.0
FL,453998,120,0,2.0,8,0,0,2,N,N,360000.0,45,1,2,12.793862088206213,0.9,10,1.0,0.0,0.0,0.0,2.0
MI,445120,60,0,1.0,0,0,0,1,Y,N,20000.0,44,1,2,9.90353755128617,0.5,5,0.0,0.0,0.0,0.0,1.0
WI,238210,84,1,2.0,0,1,0,1,Y,N,45000.0,23,4,2,10.714439990727769,0.5,7,0.0,1.0,0.0,0.0,2.0
MN,442299,104,11,1.0,5,11,0,1,T,N,150000.0,44,4,2,11.918397239722838,0.5,8,1.0,1.0,0.0,0.0,1.0
FL,423110,110,1,2.0,0,1,0,1,N,,10000.0,42,1,3,9.210440366976517,0.9,9,0.0,1.0,0.0,,2.0
CO,445310,84,7,1.0,0,7,0,1,Y,N,25000.0,44,2,2,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,1.0
KS,445210,73,11,1.0,0,11,0,2,N,N,19900.0,44,4,2,9.898525260706313,1.0,6,0.0,1.0,0.0,0.0,1.0
WA,454111,67,1,1.0,1,1,0,1,N,,15000.0,45,4,2,9.61587214452889,0.9,5,1.0,1.0,0.0,,1.0
CA,621111,84,2,1.0,4,2,0,1,N,N,250200.0,62,2,5,12.430019873809519,0.5,7,1.0,1.0,0.0,0.0,1.0
MI,484110,36,2,1.0,0,2,0,2,N,N,24000.0,48,1,1,10.085850775128717,0.5,3,0.0,1.0,0.0,0.0,1.0
WA,561720,69,4,2.0,0,4,0,1,N,N,5000.0,56,4,2,8.517393171418904,0.9,5,0.0,1.0,0.0,0.0,2.0
TX,445120,120,1,1.0,1,2,0,1,N,N,233000.0,44,2,2,12.358798024384122,0.9,10,1.0,1.0,0.0,0.0,1.0
SC,541940,312,8,1.0,0,8,0,1,N,N,1400000.0,54,1,4,14.151983508870947,0.9,26,0.0,1.0,0.0,0.0,1.0
NY,722110,36,19,1.0,0,19,0,1,N,N,10000.0,72,1,3,9.210440366976517,0.5,3,0.0,1.0,0.0,0.0,1.0
TX,621340,84,15,1.0,0,15,0,1,Y,N,175000.0,62,2,5,12.07254696717504,0.5,7,0.0,1.0,0.0,0.0,1.0
OR,236115,46,3,1.0,2,3,0,1,N,N,35000.0,23,3,2,10.463131911491967,1.0,3,1.0,1.0,0.0,0.0,1.0
VA,447110,300,3,2.0,2,3,81550,2,N,N,500000.0,44,2,2,13.122365377402328,0.9,25,1.0,1.0,1.0,0.0,2.0
MA,621210,84,10,1.0,0,10,0,1,N,N,431000.0,62,4,5,12.973865689268807,0.9,7,0.0,1.0,0.0,0.0,1.0
CA,621610,65,3,1.0,1,3,0,1,N,N,25000.0,62,2,5,10.12667110305036,0.9,5,1.0,1.0,0.0,0.0,1.0
HI,541512,84,1,1.0,0,1,0,1,Y,N,25000.0,54,3,4,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,1.0
TX,488999,36,12,1.0,0,12,0,1,Y,N,30000.0,48,2,1,10.308985993422082,0.9,3,0.0,1.0,0.0,0.0,1.0
WY,448130,39,4,2.0,4,0,0,2,Y,N,95000.0,44,5,2,11.461642696843066,0.5,3,1.0,0.0,0.0,0.0,2.0
FL,327215,120,31,1.0,42,0,0,1,N,N,517000.0,32,1,4,13.155800087724673,1.0,10,1.0,0.0,0.0,0.0,1.0
TX,621493,120,3,2.0,9,3,0,1,N,N,650000.0,62,2,5,13.384729180332174,0.9,10,1.0,1.0,0.0,0.0,2.0
NC,332812,60,10,1.0,10,10,0,2,N,N,160000.0,33,2,4,11.982935344196433,0.5,5,1.0,1.0,0.0,0.0,1.0
IN,611620,110,12,2.0,2,12,0,1,N,N,5000.0,61,2,1,8.517393171418904,0.9,9,1.0,1.0,0.0,0.0,2.0
IN,541430,62,5,1.0,0,5,0,1,N,N,22800.0,54,2,4,10.034559673629849,1.0,5,0.0,1.0,0.0,0.0,1.0
FL,448310,306,3,2.0,0,3,0,2,N,N,529500.0,44,1,2,13.179690332595941,0.9,25,0.0,1.0,0.0,0.0,2.0
NH,238310,84,25,1.0,0,25,0,2,Y,N,175000.0,23,5,2,12.07254696717504,0.5,7,0.0,1.0,0.0,0.0,1.0
MI,541940,60,5,1.0,2,5,0,1,N,N,25300.0,54,1,4,10.138599199626192,0.5,5,1.0,1.0,0.0,0.0,1.0
NY,811198,78,5,1.0,0,5,0,1,N,N,35000.0,81,1,3,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
NH,237990,54,1,1.0,0,1,0,1,N,N,19000.0,23,5,2,9.852246888342531,1.0,4,0.0,1.0,0.0,0.0,1.0
MA,541110,31,8,1.0,0,8,0,1,Y,N,100000.0,54,4,4,11.51293546492023,0.5,2,0.0,1.0,0.0,0.0,1.0
RI,561720,60,9,1.0,0,9,0,1,T,N,71600.0,56,5,2,11.178864319331653,0.5,5,0.0,1.0,0.0,0.0,1.0
UT,811111,96,4,1.0,0,4,0,1,T,N,20000.0,81,2,3,9.90353755128617,0.5,8,0.0,1.0,0.0,0.0,1.0
OH,621493,60,1,2.0,6,0,0,1,Y,N,25000.0,62,3,5,10.12667110305036,0.5,5,1.0,0.0,0.0,0.0,2.0
MA,424410,36,1,1.0,0,1,0,1,T,N,2000000.0,42,4,3,14.508658238524095,0.75,3,0.0,1.0,0.0,0.0,1.0
CA,531120,300,2,2.0,2,2,0,1,N,N,446800.0,53,2,1,13.009868584312548,0.9,25,1.0,1.0,0.0,0.0,2.0
UT,238190,84,23,1.0,3,23,0,1,Y,N,250000.0,23,2,2,12.429220196836383,0.5,7,1.0,1.0,0.0,0.0,1.0
CA,624410,60,15,1.0,9,6,0,1,Y,N,30000.0,62,2,5,10.308985993422082,0.5,5,1.0,1.0,0.0,0.0,1.0
NJ,541940,60,3,2.0,3,3,0,1,N,,75000.0,54,1,4,11.225256725762893,0.9,5,1.0,1.0,0.0,,2.0
IL,336212,78,28,1.0,0,28,0,2,N,N,35000.0,33,1,4,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
FL,311991,60,128,1.0,0,128,0,1,N,N,500000.0,31,1,3,13.122365377402328,0.9,5,0.0,1.0,0.0,0.0,1.0
WI,621610,300,60,1.0,0,60,0,1,N,N,252000.0,62,4,5,12.437188334739655,0.9,25,0.0,1.0,0.0,0.0,1.0
MN,112120,78,3,1.0,0,3,0,2,N,N,35000.0,11,4,5,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
MD,611699,84,1,2.0,7,1,0,1,N,N,20000.0,61,2,1,9.90353755128617,0.9,7,1.0,1.0,0.0,0.0,2.0
FL,443130,73,6,1.0,0,6,0,1,N,N,35000.0,44,1,2,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
MO,444190,36,2,1.0,1,2,0,1,N,N,50000.0,44,3,2,10.819798284210286,0.9,3,1.0,1.0,0.0,0.0,1.0
WA,446120,36,0,1.0,0,1,0,1,N,N,50000.0,44,4,2,10.819798284210286,0.9,3,0.0,1.0,0.0,0.0,1.0
OH,611620,60,0,2.0,0,0,0,1,Y,N,25000.0,61,3,1,10.12667110305036,0.5,5,0.0,0.0,0.0,0.0,2.0
NY,621210,60,45,1.0,0,45,0,1,N,N,65000.0,62,1,5,11.082157933374816,0.5,5,0.0,1.0,0.0,0.0,1.0
UT,238350,79,3,1.0,1,3,0,1,T,N,50000.0,23,2,2,10.819798284210286,0.5,6,1.0,1.0,0.0,0.0,1.0
MI,531120,60,8,1.0,0,8,0,2,N,N,43000.0,53,1,1,10.668978650219241,0.5,5,0.0,1.0,0.0,0.0,1.0
ME,531210,60,1,2.0,2,2,0,1,Y,N,30000.0,53,5,1,10.308985993422082,0.5,5,1.0,1.0,0.0,0.0,2.0
MA,811111,240,11,1.0,2,11,0,1,N,N,607500.0,81,4,3,13.317109100286022,0.9,20,1.0,1.0,0.0,0.0,1.0
GA,447110,240,1,2.0,5,1,0,1,N,N,1518000.0,44,1,2,14.232904895699024,0.9,20,1.0,1.0,0.0,0.0,2.0
TX,451110,77,5,1.0,0,5,0,1,N,N,15000.0,45,2,2,9.61587214452889,0.9,6,0.0,1.0,0.0,0.0,1.0
FL,443120,12,2,2.0,0,2,0,1,N,N,75000.0,44,1,2,11.225256725762893,0.5,1,0.0,1.0,0.0,0.0,2.0
OR,541990,60,7,1.0,1,7,0,1,Y,N,20000.0,54,3,4,9.90353755128617,0.5,5,1.0,1.0,0.0,0.0,1.0
IA,423320,40,5,1.0,3,5,0,1,N,N,200000.0,42,5,3,12.206077645517674,0.9,3,1.0,1.0,0.0,0.0,1.0
WA,621310,90,0,2.0,2,0,0,2,N,N,96000.0,62,4,5,11.472113887062386,0.5,7,1.0,0.0,0.0,0.0,2.0
CT,531120,240,3,2.0,0,3,0,2,N,N,679000.0,53,4,1,13.428377879293798,0.9,20,0.0,1.0,0.0,0.0,2.0
TX,624110,90,2,2.0,13,2,0,2,N,N,233000.0,62,2,5,12.358798024384122,0.9,7,1.0,1.0,0.0,0.0,2.0
MT,722515,185,7,2.0,7,0,0,2,N,N,100000.0,72,5,3,11.51293546492023,0.9,15,1.0,0.0,0.0,0.0,2.0
MT,236117,17,3,1.0,0,3,0,2,Y,N,100000.0,23,5,2,11.51293546492023,0.5,1,0.0,1.0,0.0,0.0,1.0
TX,621111,300,12,1.0,2,12,0,1,N,N,2000000.0,62,2,5,14.508658238524095,0.75,25,1.0,1.0,0.0,0.0,1.0
WA,452990,60,2,2.0,3,2,0,1,N,N,70000.0,45,4,2,11.156264806643742,0.9,5,1.0,1.0,0.0,0.0,2.0
SC,811198,78,3,1.0,1,3,0,1,N,N,35000.0,81,1,3,10.463131911491967,1.0,6,1.0,1.0,0.0,0.0,1.0
KY,541990,78,2,1.0,0,1,0,1,N,N,35000.0,54,2,4,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
KS,238140,14,4,2.0,10,10,0,1,Y,N,225000.0,23,4,2,12.323860125621126,0.5,1,1.0,1.0,0.0,0.0,2.0
CA,541990,300,7,1.0,3,7,0,1,N,N,1771300.0,54,2,4,14.387224862797634,0.75,25,1.0,1.0,0.0,0.0,1.0
CA,424410,15,13,1.0,0,13,0,1,Y,N,1300000.0,42,2,3,14.077875591662238,0.9,1,0.0,1.0,0.0,0.0,1.0
MA,541519,120,3,1.0,0,3,0,1,N,N,135000.0,54,4,4,11.813037464800539,0.9,10,0.0,1.0,0.0,0.0,1.0
MN,334412,12,34,1.0,0,34,0,2,N,N,1700000.0,33,4,4,14.346139397261565,0.88,1,0.0,1.0,0.0,0.0,1.0
CO,811310,24,4,1.0,2,6,0,1,Y,,65000.0,81,2,3,11.082157933374816,0.9,2,1.0,1.0,0.0,,1.0
ND,541410,60,1,2.0,1,1,0,1,N,N,20000.0,54,5,4,9.90353755128617,0.5,5,1.0,1.0,0.0,0.0,2.0
UT,315999,110,3,1.0,1,3,0,1,N,N,10000.0,31,2,3,9.210440366976517,0.9,9,1.0,1.0,0.0,0.0,1.0
IL,812320,53,2,2.0,0,2,0,1,N,N,15000.0,81,1,3,9.61587214452889,0.9,4,0.0,1.0,0.0,0.0,2.0
MO,451211,84,1,1.0,4,1,0,2,N,N,129500.0,45,3,2,11.771443882099637,0.9,7,1.0,1.0,0.0,0.0,1.0
MN,484121,60,1,2.0,0,1,0,2,N,N,127800.0,48,4,1,11.758229645621093,0.5,5,0.0,1.0,0.0,0.0,2.0
IN,454111,106,1,2.0,0,1,0,1,N,N,5000.0,45,2,2,8.517393171418904,0.9,8,0.0,1.0,0.0,0.0,2.0
NE,454112,105,1,2.0,0,1,0,1,N,N,5000.0,45,5,2,8.517393171418904,0.9,8,0.0,1.0,0.0,0.0,2.0
IN,524210,120,5,1.0,2,5,0,1,N,S,15000.0,52,2,1,9.61587214452889,0.9,10,1.0,1.0,0.0,,1.0
TX,621320,126,2,2.0,1,2,0,1,N,N,388700.0,62,2,5,12.870565689515162,0.9,10,1.0,1.0,0.0,0.0,2.0
IL,453998,110,2,2.0,0,2,0,1,N,N,7500.0,45,1,2,8.922791623969637,0.9,9,0.0,1.0,0.0,0.0,2.0
NY,722410,180,1,2.0,3,1,0,2,N,N,100000.0,72,1,3,11.51293546492023,0.5,15,1.0,1.0,0.0,0.0,2.0
CA,445120,300,4,1.0,0,4,0,1,N,N,1600000.0,44,2,2,14.285514812209815,0.9,25,0.0,1.0,0.0,0.0,1.0
IN,541512,49,4,1.0,2,4,0,1,Y,N,50000.0,54,2,4,10.819798284210286,0.5,4,1.0,1.0,0.0,0.0,1.0
OK,441120,60,6,2.0,1,6,0,2,Y,N,500000.0,44,3,2,13.122365377402328,0.75,5,1.0,1.0,0.0,0.0,2.0
OH,336120,240,12,1.0,3,12,0,1,N,N,427000.0,33,3,4,12.964541634128395,0.9,20,1.0,1.0,0.0,0.0,1.0
MT,722211,84,8,2.0,8,8,78760,1,N,N,108200.0,72,5,3,11.591745887495987,0.9,7,1.0,1.0,1.0,0.0,2.0
MI,423710,78,11,1.0,0,11,0,1,N,N,35000.0,42,1,3,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
UT,454111,84,14,1.0,0,14,0,1,Y,N,250000.0,45,2,2,12.429220196836383,0.5,7,0.0,1.0,0.0,0.0,1.0
NY,424690,84,4,1.0,2,6,0,1,Y,N,350000.0,42,1,3,12.765691290604371,0.5,7,1.0,1.0,0.0,0.0,1.0
IA,236116,78,6,1.0,0,6,0,1,N,N,35000.0,23,5,2,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
CO,541512,84,6,1.0,2,2,0,1,Y,N,35000.0,54,2,4,10.463131911491967,0.5,7,1.0,1.0,0.0,0.0,1.0
NH,524210,60,1,1.0,0,1,0,1,N,N,50000.0,52,5,1,10.819798284210286,0.5,5,0.0,1.0,0.0,0.0,1.0
MA,722110,84,2,2.0,0,2,0,1,N,N,200000.0,72,4,3,12.206077645517674,0.9,7,0.0,1.0,0.0,0.0,2.0
MS,541613,21,7,1.0,0,7,0,1,Y,N,45200.0,54,3,4,10.718874489469398,0.9,1,0.0,1.0,0.0,0.0,1.0
AZ,423420,78,2,1.0,2,2,0,1,N,N,35000.0,42,1,3,10.463131911491967,1.0,6,1.0,1.0,0.0,0.0,1.0
WI,453310,36,1,2.0,1,2,0,1,N,N,10000.0,45,4,2,9.210440366976517,0.5,3,1.0,1.0,0.0,0.0,2.0
MN,238910,48,6,1.0,0,6,0,2,N,N,98000.0,23,4,2,11.49273296168228,0.9,4,0.0,1.0,0.0,0.0,1.0
NC,811111,84,4,1.0,0,0,0,1,Y,N,30000.0,81,2,3,10.308985993422082,0.5,7,0.0,0.0,0.0,0.0,1.0
MN,517210,126,17,1.0,5,17,0,1,N,N,200000.0,51,4,1,12.206077645517674,0.9,10,1.0,1.0,0.0,0.0,1.0
PA,722211,60,1,1.0,0,1,0,1,Y,N,18000.0,72,4,3,9.798182590890704,0.5,5,0.0,1.0,0.0,0.0,1.0
TX,812310,120,40,1.0,5,45,0,1,N,N,495000.0,81,2,3,13.112315061750808,0.9,10,1.0,1.0,0.0,0.0,1.0
TX,541940,120,16,1.0,0,0,0,1,N,N,945000.0,54,2,4,13.758941264676379,0.9,10,0.0,0.0,0.0,0.0,1.0
NY,333220,54,15,1.0,0,15,0,1,N,N,465000.0,33,1,4,13.049794835104816,0.9,4,0.0,1.0,0.0,0.0,1.0
WA,532230,40,5,1.0,7,5,0,1,N,N,25000.0,53,4,1,10.12667110305036,0.9,3,1.0,1.0,0.0,0.0,1.0
KS,333319,60,18,2.0,0,18,0,1,Y,N,400000.0,33,4,4,12.899222326086994,0.9,5,0.0,1.0,0.0,0.0,2.0
MI,811211,48,0,1.0,0,0,0,1,N,N,19800.0,81,1,3,9.893487720457795,0.5,4,0.0,0.0,0.0,0.0,1.0
MO,562111,120,2,1.0,0,2,0,2,N,N,175000.0,56,3,2,12.07254696717504,0.9,10,0.0,1.0,0.0,0.0,1.0
MI,238220,78,2,1.0,1,2,0,2,N,N,33900.0,23,1,2,10.431199791458543,1.0,6,1.0,1.0,0.0,0.0,1.0
NY,541320,60,40,1.0,4,40,0,1,N,N,256000.0,54,1,4,12.45293662970407,0.5,5,1.0,1.0,0.0,0.0,1.0
IN,812111,84,3,1.0,0,3,0,1,N,N,36800.0,81,2,3,10.513280297700861,0.5,7,0.0,1.0,0.0,0.0,1.0
PA,621210,306,1,2.0,2,1,0,1,N,N,202500.0,62,4,5,12.218500103788143,0.9,25,1.0,1.0,0.0,0.0,2.0
MT,451110,84,2,2.0,0,2,0,2,N,N,20000.0,45,5,2,9.90353755128617,0.9,7,0.0,1.0,0.0,0.0,2.0
OR,541320,60,5,1.0,3,5,0,1,N,N,20000.0,54,3,4,9.90353755128617,0.5,5,1.0,1.0,0.0,0.0,1.0
IN,561730,60,6,1.0,0,5,0,2,N,N,63700.0,56,2,2,11.06195554002416,0.9,5,0.0,1.0,0.0,0.0,1.0
ID,541370,73,13,1.0,0,13,0,2,N,N,35000.0,54,4,4,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
IL,621111,90,0,2.0,2,2,0,1,Y,N,135500.0,62,1,5,11.816734299348461,0.5,7,1.0,1.0,0.0,0.0,2.0
IN,238210,63,18,2.0,0,18,0,1,N,N,165000.0,23,2,2,12.013706813470414,0.9,5,0.0,1.0,0.0,0.0,2.0
IL,621210,304,3,1.0,0,3,0,1,N,N,449200.0,62,1,5,13.015225728023822,0.9,25,0.0,1.0,0.0,0.0,1.0
MD,811111,60,6,1.0,0,6,0,1,Y,N,50000.0,81,2,3,10.819798284210286,0.5,5,0.0,1.0,0.0,0.0,1.0
NY,332321,78,3,1.0,0,3,0,2,N,N,26900.0,33,1,4,10.199918739620157,1.0,6,0.0,1.0,0.0,0.0,1.0
IA,541213,60,4,1.0,0,4,0,2,N,N,14700.0,54,5,4,9.595670797663967,0.9,5,0.0,1.0,0.0,0.0,1.0
MN,722110,60,1,2.0,6,0,0,2,N,N,117000.0,72,4,3,11.669937760751914,0.5,5,1.0,0.0,0.0,0.0,2.0
CA,541110,301,10,2.0,0,10,0,1,N,N,600000.0,54,2,4,13.304686600863562,0.9,25,0.0,1.0,0.0,0.0,2.0
NJ,812113,62,3,1.0,0,0,0,1,N,N,25000.0,81,1,3,10.12667110305036,0.9,5,0.0,0.0,0.0,0.0,1.0
OK,621330,84,5,1.0,3,8,0,1,Y,N,25000.0,62,3,5,10.12667110305036,0.5,7,1.0,1.0,0.0,0.0,1.0
IL,541410,88,1,1.0,2,1,0,1,N,N,5000.0,54,1,4,8.517393171418904,0.9,7,1.0,1.0,0.0,0.0,1.0
FL,541110,84,9,1.0,1,2,0,1,Y,N,75000.0,54,1,4,11.225256725762893,0.5,7,1.0,1.0,0.0,0.0,1.0
OK,441120,210,6,1.0,1,6,0,2,N,N,950000.0,44,3,2,13.76421831620775,0.9,17,1.0,1.0,0.0,0.0,1.0
KS,238910,30,1,2.0,0,1,0,2,N,N,31500.0,23,4,2,10.357774570341576,0.5,2,0.0,1.0,0.0,0.0,2.0
CO,519130,84,2,1.0,0,2,0,1,Y,N,49000.0,51,2,1,10.799595985047786,0.5,7,0.0,1.0,0.0,0.0,1.0
